"channel","lambda","y","xhat","Jhat","score"
"Logistic",0,-1.064,-0.389999568001235,-1.77999913600248,-0.389999568001235
"Logistic",0,-1.06,-0.389068278408999,-1.778136556818,-0.389068278408999
"Logistic",0,-1.056,-0.388132481481397,-1.77626496296279,-0.388132481481397
"Logistic",0,-1.052,-0.387192170347099,-1.77438434069421,-0.387192170347099
"Logistic",0,-1.048,-0.386247338281789,-1.77249467656358,-0.386247338281789
"Logistic",0,-1.044,-0.38529797870949,-1.77059595741896,-0.38529797870949
"Logistic",0,-1.04,-0.384344085203867,-1.76868817040774,-0.384344085203867
"Logistic",0,-1.036,-0.383385651489547,-1.7667713029791,-0.383385651489547
"Logistic",0,-1.032,-0.382422671443418,-1.76484534288684,-0.382422671443418
"Logistic",0,-1.028,-0.381455139095925,-1.76291027819185,-0.381455139095925
"Logistic",0,-1.024,-0.380483048632345,-1.76096609726469,-0.380483048632345
"Logistic",0,-1.02,-0.379506394394061,-1.75901278878811,-0.379506394394061
"Logistic",0,-1.016,-0.378525170879864,-1.75705034175972,-0.378525170879864
"Logistic",0,-1.012,-0.377539372747144,-1.75507874549429,-0.377539372747144
"Logistic",0,-1.008,-0.376548994813205,-1.75309798962641,-0.376548994813205
"Logistic",0,-1.004,-0.375554032056475,-1.75110806411294,-0.375554032056475
"Logistic",0,-1,-0.374554479617714,-1.74910895923543,-0.374554479617714
"Logistic",0,-0.996,-0.373550332801281,-1.74710066560256,-0.373550332801281
"Logistic",0,-0.992,-0.372541587076308,-1.74508317415261,-0.372541587076308
"Logistic",0,-0.988,-0.371528238077906,-1.74305647615581,-0.371528238077906
"Logistic",0,-0.984,-0.370510281608358,-1.74102056321672,-0.370510281608358
"Logistic",0,-0.98,-0.369487713638293,-1.73897542727658,-0.369487713638293
"Logistic",0,-0.976,-0.368460530307855,-1.7369210606157,-0.368460530307855
"Logistic",0,-0.972,-0.36742872792785,-1.7348574558557,-0.36742872792785
"Logistic",0,-0.968,-0.366392302980913,-1.73278460596183,-0.366392302980913
"Logistic",0,-0.964,-0.365351252122603,-1.73070250424519,-0.365351252122603
"Logistic",0,-0.96,-0.364305572182555,-1.72861114436511,-0.364305572182555
"Logistic",0,-0.956,-0.363255260165579,-1.72651052033117,-0.363255260165579
"Logistic",0,-0.952,-0.362200313252755,-1.7244006265055,-0.362200313252755
"Logistic",0,-0.948,-0.361140728802502,-1.722281457605,-0.361140728802502
"Logistic",0,-0.944,-0.360076504351685,-1.72015300870336,-0.360076504351685
"Logistic",0,-0.94,-0.359007637616637,-1.71801527523326,-0.359007637616637
"Logistic",0,-0.936,-0.357934126494228,-1.71586825298845,-0.357934126494228
"Logistic",0,-0.932,-0.356855969062888,-1.71371193812577,-0.356855969062888
"Logistic",0,-0.928,-0.355773163583625,-1.71154632716725,-0.355773163583625
"Logistic",0,-0.924,-0.354685708501037,-1.70937141700208,-0.354685708501037
"Logistic",0,-0.92,-0.353593602444299,-1.70718720488859,-0.353593602444299
"Logistic",0,-0.916,-0.352496844228141,-1.70499368845627,-0.352496844228141
"Logistic",0,-0.912,-0.351395432853821,-1.70279086570763,-0.351395432853821
"Logistic",0,-0.908,-0.350289367510053,-1.7005787350201,-0.350289367510053
"Logistic",0,-0.904,-0.349178647573973,-1.69835729514795,-0.349178647573973
"Logistic",0,-0.9,-0.348063272612036,-1.69612654522407,-0.348063272612036
"Logistic",0,-0.896,-0.34694324238094,-1.69388648476187,-0.34694324238094
"Logistic",0,-0.892,-0.345818556828495,-1.69163711365699,-0.345818556828495
"Logistic",0,-0.888,-0.344689216094527,-1.68937843218905,-0.344689216094527
"Logistic",0,-0.884,-0.343555220511713,-1.68711044102343,-0.343555220511713
"Logistic",0,-0.88,-0.342416570606452,-1.6848331412129,-0.342416570606452
"Logistic",0,-0.876,-0.341273267099676,-1.68254653419934,-0.341273267099676
"Logistic",0,-0.872,-0.340125310907676,-1.68025062181535,-0.340125310907676
"Logistic",0,-0.868,-0.338972703142893,-1.67794540628579,-0.338972703142893
"Logistic",0,-0.864,-0.337815445114716,-1.67563089022943,-0.337815445114716
"Logistic",0,-0.86,-0.336653538330227,-1.67330707666045,-0.336653538330227
"Logistic",0,-0.856,-0.335486984494973,-1.67097396898994,-0.335486984494973
"Logistic",0,-0.852,-0.334315785513695,-1.66863157102739,-0.334315785513695
"Logistic",0,-0.848,-0.333139943491044,-1.66627988698209,-0.333139943491044
"Logistic",0,-0.844,-0.331959460732274,-1.66391892146454,-0.331959460732274
"Logistic",0,-0.84,-0.33077433974395,-1.6615486794879,-0.33077433974395
"Logistic",0,-0.836,-0.329584583234595,-1.65916916646918,-0.329584583234595
"Logistic",0,-0.832,-0.328390194115353,-1.6567803882307,-0.328390194115353
"Logistic",0,-0.828,-0.327191175500613,-1.65438235100122,-0.327191175500613
"Logistic",0,-0.824,-0.325987530708644,-1.65197506141729,-0.325987530708644
"Logistic",0,-0.82,-0.32477926326219,-1.64955852652437,-0.32477926326219
"Logistic",0,-0.816,-0.323566376889024,-1.64713275377805,-0.323566376889024
"Logistic",0,-0.812,-0.322348875522568,-1.64469775104514,-0.322348875522568
"Logistic",0,-0.808,-0.32112676330238,-1.64225352660475,-0.32112676330238
"Logistic",0,-0.804,-0.319900044574737,-1.63980008914946,-0.319900044574737
"Logistic",0,-0.8,-0.318668723893118,-1.63733744778623,-0.318668723893118
"Logistic",0,-0.796,-0.317432806018699,-1.6348656120374,-0.317432806018699
"Logistic",0,-0.792,-0.31619229592084,-1.63238459184169,-0.31619229592084
"Logistic",0,-0.788,-0.314947198777545,-1.62989439755508,-0.314947198777545
"Logistic",0,-0.784,-0.313697519975887,-1.62739503995177,-0.313697519975887
"Logistic",0,-0.78,-0.312443265112444,-1.62488653022489,-0.312443265112444
"Logistic",0,-0.776,-0.311184439993714,-1.62236887998742,-0.311184439993714
"Logistic",0,-0.772,-0.309921050636463,-1.61984210127293,-0.309921050636463
"Logistic",0,-0.768,-0.308653103268135,-1.61730620653627,-0.308653103268135
"Logistic",0,-0.764,-0.307380604327172,-1.61476120865435,-0.307380604327172
"Logistic",0,-0.76,-0.306103560463361,-1.61220712092672,-0.306103560463361
"Logistic",0,-0.756,-0.304821978538142,-1.60964395707628,-0.304821978538142
"Logistic",0,-0.752,-0.303535865624895,-1.60707173124979,-0.303535865624895
"Logistic",0,-0.748,-0.302245229009219,-1.60449045801845,-0.302245229009219
"Logistic",0,-0.744,-0.3009500761892,-1.6019001523784,-0.3009500761892
"Logistic",0,-0.74,-0.299650414875625,-1.59930082975124,-0.299650414875625
"Logistic",0,-0.736,-0.298346252992223,-1.59669250598444,-0.298346252992223
"Logistic",0,-0.732,-0.297037598675847,-1.5940751973517,-0.297037598675847
"Logistic",0,-0.728,-0.295724460276672,-1.59144892055335,-0.295724460276672
"Logistic",0,-0.724,-0.294406846358354,-1.5888136927167,-0.294406846358354
"Logistic",0,-0.72,-0.293084765698147,-1.58616953139629,-0.293084765698147
"Logistic",0,-0.716,-0.291758227287071,-1.58351645457414,-0.291758227287071
"Logistic",0,-0.712,-0.290427240329982,-1.58085448065996,-0.290427240329982
"Logistic",0,-0.708,-0.289091814245684,-1.57818362849137,-0.289091814245684
"Logistic",0,-0.704,-0.28775195866697,-1.57550391733394,-0.28775195866697
"Logistic",0,-0.7,-0.286407683440704,-1.57281536688139,-0.286407683440704
"Logistic",0,-0.696,-0.285058998627812,-1.57011799725562,-0.285058998627812
"Logistic",0,-0.692,-0.283705914503325,-1.56741182900665,-0.283705914503325
"Logistic",0,-0.688,-0.282348441556361,-1.56469688311272,-0.282348441556361
"Logistic",0,-0.684,-0.280986590490089,-1.56197318098018,-0.280986590490089
"Logistic",0,-0.68,-0.279620372221689,-1.55924074444338,-0.279620372221689
"Logistic",0,-0.676,-0.278249797882291,-1.55649959576458,-0.278249797882291
"Logistic",0,-0.672,-0.276874878816882,-1.55374975763377,-0.276874878816882
"Logistic",0,-0.668,-0.275495626584218,-1.55099125316843,-0.275495626584218
"Logistic",0,-0.664,-0.274112052956678,-1.54822410591335,-0.274112052956678
"Logistic",0,-0.66,-0.272724169920148,-1.5454483398403,-0.272724169920148
"Logistic",0,-0.656,-0.271331989673842,-1.54266397934768,-0.271331989673842
"Logistic",0,-0.652,-0.269935524630137,-1.53987104926027,-0.269935524630137
"Logistic",0,-0.648,-0.268534787414371,-1.53706957482874,-0.268534787414371
"Logistic",0,-0.644,-0.267129790864623,-1.53425958172924,-0.267129790864623
"Logistic",0,-0.64,-0.265720548031476,-1.53144109606295,-0.265720548031476
"Logistic",0,-0.636,-0.264307072177782,-1.52861414435555,-0.264307072177782
"Logistic",0,-0.632,-0.262889376778362,-1.52577875355673,-0.262889376778362
"Logistic",0,-0.628,-0.261467475519736,-1.52293495103948,-0.261467475519736
"Logistic",0,-0.624,-0.260041382299801,-1.5200827645996,-0.260041382299801
"Logistic",0,-0.62,-0.258611111227518,-1.51722222245503,-0.258611111227518
"Logistic",0,-0.616,-0.257176676622544,-1.51435335324508,-0.257176676622544
"Logistic",0,-0.612,-0.255738093014885,-1.51147618602977,-0.255738093014885
"Logistic",0,-0.608,-0.254295375144506,-1.50859075028901,-0.254295375144506
"Logistic",0,-0.604,-0.252848537960927,-1.50569707592185,-0.252848537960927
"Logistic",0,-0.6,-0.251397596622804,-1.50279519324561,-0.251397596622804
"Logistic",0,-0.596,-0.249942566497494,-1.49988513299498,-0.249942566497494
"Logistic",0,-0.592,-0.248483463160599,-1.4969669263212,-0.248483463160599
"Logistic",0,-0.588,-0.247020302395491,-1.49404060479098,-0.247020302395491
"Logistic",0,-0.584,-0.24555310019281,-1.49110620038562,-0.24555310019281
"Logistic",0,-0.58,-0.244081872749965,-1.48816374549993,-0.244081872749965
"Logistic",0,-0.576,-0.242606636470605,-1.48521327294121,-0.242606636470605
"Logistic",0,-0.572,-0.241127407964071,-1.48225481592814,-0.241127407964071
"Logistic",0,-0.568,-0.239644204044831,-1.47928840808966,-0.239644204044831
"Logistic",0,-0.564,-0.238157041731902,-1.47631408346381,-0.238157041731902
"Logistic",0,-0.56,-0.236665938248245,-1.4733318764965,-0.236665938248245
"Logistic",0,-0.556,-0.23517091102016,-1.47034182204032,-0.23517091102016
"Logistic",0,-0.552,-0.233671977676641,-1.46734395535328,-0.233671977676641
"Logistic",0,-0.548,-0.232169156048733,-1.46433831209747,-0.232169156048733
"Logistic",0,-0.544,-0.230662464168864,-1.46132492833773,-0.230662464168864
"Logistic",0,-0.54,-0.229151920270148,-1.4583038405403,-0.229151920270148
"Logistic",0,-0.536,-0.22763754278571,-1.45527508557142,-0.22763754278571
"Logistic",0,-0.532,-0.226119350347934,-1.45223870069588,-0.226119350347934
"Logistic",0,-0.528,-0.224597361787757,-1.44919472357551,-0.224597361787757
"Logistic",0,-0.524,-0.223071596133892,-1.44614319226778,-0.223071596133892
"Logistic",0,-0.52,-0.221542072612082,-1.44308414522416,-0.221542072612082
"Logistic",0,-0.516,-0.220008810644301,-1.4400176212886,-0.220008810644301
"Logistic",0,-0.512,-0.218471829847952,-1.4369436596959,-0.218471829847952
"Logistic",0,-0.508,-0.216931150035059,-1.43386230007012,-0.216931150035059
"Logistic",0,-0.504,-0.215386791211419,-1.43077358242285,-0.215386791211419
"Logistic",0,-0.5,-0.213838773575774,-1.42767754715154,-0.213838773575774
"Logistic",0,-0.496,-0.212287117518921,-1.42457423503784,-0.212287117518921
"Logistic",0,-0.492,-0.210731843622841,-1.42146368724568,-0.210731843622841
"Logistic",0,-0.488,-0.209172972659813,-1.41834594531962,-0.209172972659813
"Logistic",0,-0.484,-0.207610525591475,-1.41522105118295,-0.207610525591475
"Logistic",0,-0.48,-0.206044523567922,-1.41208904713585,-0.206044523567922
"Logistic",0,-0.476,-0.204474987926754,-1.40894997585351,-0.204474987926754
"Logistic",0,-0.472,-0.202901940192105,-1.40580388038421,-0.202901940192105
"Logistic",0,-0.468,-0.201325402073686,-1.40265080414737,-0.201325402073686
"Logistic",0,-0.464,-0.199745395465786,-1.39949079093157,-0.199745395465786
"Logistic",0,-0.46,-0.198161942446279,-1.39632388489256,-0.198161942446279
"Logistic",0,-0.456,-0.196575065275587,-1.39315013055117,-0.196575065275587
"Logistic",0,-0.452,-0.194984786395666,-1.38996957279133,-0.194984786395666
"Logistic",0,-0.448,-0.193391128428954,-1.38678225685791,-0.193391128428954
"Logistic",0,-0.444,-0.191794114177301,-1.3835882283546,-0.191794114177301
"Logistic",0,-0.44,-0.190193766620899,-1.3803875332418,-0.190193766620899
"Logistic",0,-0.436,-0.188590108917195,-1.3771802178344,-0.188590108917195
"Logistic",0,-0.432,-0.186983164399782,-1.37396632879956,-0.186983164399782
"Logistic",0,-0.428,-0.185372956577287,-1.37074591315458,-0.185372956577287
"Logistic",0,-0.424,-0.183759509132223,-1.36751901826445,-0.183759509132223
"Logistic",0,-0.42,-0.182142845919876,-1.36428569183976,-0.182142845919876
"Logistic",0,-0.416,-0.180522990967115,-1.36104598193423,-0.180522990967115
"Logistic",0,-0.412,-0.178899968471235,-1.35779993694247,-0.178899968471235
"Logistic",0,-0.408,-0.177273802798768,-1.35454760559753,-0.177273802798768
"Logistic",0,-0.404,-0.175644518484293,-1.35128903696859,-0.175644518484293
"Logistic",0,-0.4,-0.174012140229213,-1.34802428045843,-0.174012140229213
"Logistic",0,-0.396,-0.172376692900545,-1.34475338580109,-0.172376692900545
"Logistic",0,-0.392,-0.170738201529671,-1.34147640305934,-0.170738201529671
"Logistic",0,-0.388,-0.169096691311096,-1.33819338262219,-0.169096691311096
"Logistic",0,-0.384,-0.167452187601191,-1.33490437520237,-0.167452187601191
"Logistic",0,-0.38,-0.165804715916908,-1.33160943183382,-0.165804715916908
"Logistic",0,-0.376,-0.164154301934512,-1.32830860386903,-0.164154301934512
"Logistic",0,-0.372,-0.162500971488265,-1.32500194297653,-0.162500971488265
"Logistic",0,-0.368,-0.160844750569133,-1.32168950113826,-0.160844750569133
"Logistic",0,-0.364,-0.159185665323451,-1.31837133064691,-0.159185665323451
"Logistic",0,-0.36,-0.157523742051609,-1.31504748410321,-0.157523742051609
"Logistic",0,-0.356,-0.155859007206687,-1.31171801441338,-0.155859007206687
"Logistic",0,-0.352,-0.15419148739312,-1.30838297478625,-0.15419148739312
"Logistic",0,-0.348,-0.152521209365319,-1.30504241873064,-0.152521209365319
"Logistic",0,-0.344,-0.150848200026305,-1.30169640005261,-0.150848200026305
"Logistic",0,-0.34,-0.149172486426308,-1.29834497285261,-0.149172486426308
"Logistic",0,-0.336,-0.147494095761378,-1.29498819152276,-0.147494095761378
"Logistic",0,-0.332,-0.145813055371978,-1.29162611074396,-0.145813055371978
"Logistic",0,-0.328,-0.144129392741557,-1.28825878548312,-0.144129392741557
"Logistic",0,-0.324,-0.142443135495125,-1.28488627099026,-0.142443135495125
"Logistic",0,-0.32,-0.140754311397819,-1.28150862279564,-0.140754311397819
"Logistic",0,-0.316,-0.139062948353439,-1.27812589670688,-0.139062948353439
"Logistic",0,-0.312,-0.137369074402997,-1.27473814880599,-0.137369074402997
"Logistic",0,-0.308,-0.135672717723254,-1.27134543544651,-0.135672717723254
"Logistic",0,-0.304,-0.133973906625229,-1.26794781325046,-0.133973906625229
"Logistic",0,-0.3,-0.13227266955272,-1.26454533910543,-0.13227266955272
"Logistic",0,-0.296,-0.130569035080798,-1.2611380701616,-0.130569035080798
"Logistic",0,-0.292,-0.128863031914311,-1.25772606382863,-0.128863031914311
"Logistic",0,-0.288,-0.127154688886357,-1.25430937777272,-0.127154688886357
"Logistic",0,-0.284,-0.125444034956765,-1.25088806991354,-0.125444034956765
"Logistic",0,-0.28,-0.123731099210561,-1.24746219842113,-0.123731099210561
"Logistic",0,-0.276,-0.122015910856429,-1.24403182171285,-0.122015910856429
"Logistic",0,-0.272,-0.120298499225154,-1.24059699845031,-0.120298499225154
"Logistic",0,-0.268,-0.118578893768064,-1.23715778753612,-0.118578893768064
"Logistic",0,-0.264,-0.116857124055469,-1.23371424811094,-0.116857124055469
"Logistic",0,-0.26,-0.115133219775078,-1.23026643955016,-0.115133219775078
"Logistic",0,-0.256,-0.113407210730418,-1.22681442146084,-0.113407210730418
"Logistic",0,-0.252,-0.11167912683925,-1.2233582536785,-0.11167912683925
"Logistic",0,-0.248,-0.109948998131958,-1.21989799626392,-0.109948998131958
"Logistic",0,-0.244,-0.10821685474995,-1.2164337094999,-0.10821685474995
"Logistic",0,-0.24,-0.106482726944044,-1.21296545388809,-0.106482726944044
"Logistic",0,-0.236,-0.104746645072843,-1.20949329014569,-0.104746645072843
"Logistic",0,-0.232,-0.10300863960111,-1.20601727920222,-0.10300863960111
"Logistic",0,-0.228,-0.101268741098136,-1.20253748219628,-0.101268741098136
"Logistic",0,-0.224,-0.0995269802360856,-1.19905396047217,-0.0995269802360856
"Logistic",0,-0.22,-0.0977833877883629,-1.19556677557673,-0.0977833877883629
"Logistic",0,-0.216,-0.0960379946279436,-1.19207598925589,-0.0960379946279436
"Logistic",0,-0.212,-0.094290831725721,-1.18858166345145,-0.094290831725721
"Logistic",0,-0.208,-0.0925419301488315,-1.18508386029766,-0.0925419301488315
"Logistic",0,-0.204,-0.0907913210589855,-1.18158264211797,-0.0907913210589855
"Logistic",0,-0.2,-0.0890390357107777,-1.17807807142155,-0.0890390357107777
"Logistic",0,-0.196,-0.0872851054500114,-1.17457021090002,-0.0872851054500114
"Logistic",0,-0.192,-0.0855295617119952,-1.17105912342399,-0.0855295617119952
"Logistic",0,-0.188,-0.0837724360198507,-1.1675448720397,-0.0837724360198507
"Logistic",0,-0.184,-0.0820137599828036,-1.16402751996561,-0.0820137599828036
"Logistic",0,-0.18,-0.0802535652944789,-1.16050713058895,-0.0802535652944789
"Logistic",0,-0.176,-0.0784918837311803,-1.15698376746236,-0.0784918837311803
"Logistic",0,-0.172,-0.076728747150171,-1.15345749430034,-0.076728747150171
"Logistic",0,-0.168,-0.0749641874879541,-1.14992837497591,-0.0749641874879541
"Logistic",0,-0.164,-0.073198236758533,-1.14639647351707,-0.073198236758533
"Logistic",0,-0.16,-0.0714309270516775,-1.14286185410336,-0.0714309270516775
"Logistic",0,-0.156,-0.0696622905311895,-1.13932458106239,-0.0696622905311895
"Logistic",0,-0.152,-0.0678923594331543,-1.13578471886631,-0.0678923594331543
"Logistic",0,-0.148,-0.0661211660641835,-1.13224233212837,-0.0661211660641835
"Logistic",0,-0.144,-0.0643487427996774,-1.12869748559935,-0.0643487427996774
"Logistic",0,-0.14,-0.0625751220820511,-1.1251502441641,-0.0625751220820511
"Logistic",0,-0.136,-0.0608003364189783,-1.12160067283795,-0.0608003364189783
"Logistic",0,-0.132,-0.0590244183816263,-1.11804883676325,-0.0590244183816263
"Logistic",0,-0.128,-0.0572474006028851,-1.11449480120578,-0.0572474006028851
"Logistic",0,-0.124,-0.0554693157755872,-1.11093863155118,-0.0554693157755872
"Logistic",0,-0.12,-0.053690196650738,-1.10738039330147,-0.053690196650738
"Logistic",0,-0.116,-0.0519100760357283,-1.10382015207146,-0.0519100760357283
"Logistic",0,-0.112,-0.0501289867925511,-1.1002579735851,-0.0501289867925511
"Logistic",0,-0.108,-0.0483469618360165,-1.09669392367203,-0.0483469618360165
"Logistic",0,-0.104,-0.0465640341319505,-1.0931280682639,-0.0465640341319505
"Logistic",0,-0.1,-0.0447802366954113,-1.08956047339083,-0.0447802366954113
"Logistic",0,-0.0960000000000001,-0.0429956025888849,-1.08599120517778,-0.0429956025888849
"Logistic",0,-0.0920000000000001,-0.0412101649204866,-1.08242032984097,-0.0412101649204866
"Logistic",0,-0.0880000000000001,-0.0394239568421548,-1.07884791368431,-0.0394239568421548
"Logistic",0,-0.0840000000000001,-0.0376370115478507,-1.0752740230957,-0.0376370115478507
"Logistic",0,-0.0800000000000001,-0.0358493622717442,-1.07169872454349,-0.0358493622717442
